id1,id2,lat1,lon1,lat2,lon2
81,30355,42.37470555,-71.02654861,42.139911,-71.21695
81,50050,42.37470555,-71.02654861,40.121713,-74.85754
81,129,42.37470555,-71.02654861,40.8441883,-73.8615724
81,449,42.37470555,-71.02654861,40.766799,-73.509603
81,77158,42.37470555,-71.02654861,40.805695,-73.880803
81,48910,42.37470555,-71.02654861,40.179253,-74.800407
81,51610,42.37470555,-71.02654861,41.08183,-73.825183
81,63674,42.37470555,-71.02654861,40.77,-73.89
81,53633,42.37470555,-71.02654861,42.102397,-75.839707
81,71421,42.37470555,-71.02654861,40.78642,-73.105125
81,7119,42.37470555,-71.02654861,41.527246,-72.064419
81,61897,42.37470555,-71.02654861,40.676438,-74.248373
81,53766,42.37470555,-71.02654861,40.860729,-75.27151
81,36300,42.37470555,-71.02654861,41.290827,-72.98485
81,70126,42.37470555,-71.02654861,42.251305,-71.805502
81,87706,42.37470555,-71.02654861,43.182787,-71.495001
81,77159,42.37470555,-71.02654861,40.84,-72.63
81,43699,42.37470555,-71.02654861,41.741747,-72.659203
81,108,42.37470555,-71.02654861,40.718037,-73.932309
81,18893,42.37470555,-71.02654861,42.446147,-71.255103
81,35055,42.37470555,-71.02654861,44.461715,-73.215217
81,36310,42.37470555,-71.02654861,40.691831,-74.184861
84,7119,42.393167,-71.064352,41.527246,-72.064419
84,65392,42.393167,-71.064352,43.062221,-73.822235
84,53633,42.393167,-71.064352,42.102397,-75.839707
84,449,42.393167,-71.064352,40.766799,-73.509603
84,112,42.393167,-71.064352,40.64554,-73.918344
84,60682,42.393167,-71.064352,40.387923,-74.085991
84,81,42.393167,-71.064352,42.37470555,-71.02654861
84,62443,42.393167,-71.064352,41.294864,-72.899122
84,60271,42.393167,-71.064352,40.841918,-73.69519
84,36300,42.393167,-71.064352,41.290827,-72.98485
84,132,42.393167,-71.064352,40.769623,-73.843069
84,30355,42.393167,-71.064352,42.139911,-71.21695
84,70126,42.393167,-71.064352,42.251305,-71.805502
84,77158,42.393167,-71.064352,40.805695,-73.880803
84,18898,42.393167,-71.064352,40.940028,-72.652774
84,36310,42.393167,-71.064352,40.691831,-74.184861
84,87706,42.393167,-71.064352,43.182787,-71.495001
84,20905,42.393167,-71.064352,41.901602,-70.975499
84,63674,42.393167,-71.064352,40.77,-73.89
84,44844,42.393167,-71.064352,40.808807,-73.291022
