source,target,cost
131,36310,42.381851
131,36575,42.320335
131,36779,62.342152
131,38567,74.146339
131,39060,122.38026
131,41174,338.07614
131,41176,324.54517
131,41356,206.39583
131,42091,135.03075
131,42092,254.13638
131,42093,362.44882
131,43630,218.45665
131,43699,95.480492
131,44844,56.359592
131,44845,93.920227
131,45351,259.82629
131,47288,154.76302
131,48008,152.45648
131,48500,351.14233
131,48905,224.92015
131,48908,337.90341
131,48909,150.63089
131,48910,98.525208
131,48911,132.88951
131,49302,278.12442
131,50050,102.18881
131,50051,133.19708
131,50649,192.26337
131,51034,401.72131
131,51610,1.050738
131,51882,323.63611
131,52494,125.27026
131,52495,211.82724
131,53005,231.03195
131,53006,215.13791
131,53323,173.5135
131,53765,341.36011
131,60157,363.36346
132,81,206.20631
132,83,201.35838
132,84,207.49628
132,103,29.048473
132,106,11.631444
132,108,9.8182831
132,112,13.137026
132,125,12.669133
132,129,7.3352852
132,131,26.063408
132,139,246.8011
132,248,104.95702
132,448,38.283909
132,449,22.100924
132,703,151.62074
132,776,128.07761
132,778,127.10206
132,786,134.36899
132,787,117.05449
132,788,168.80972
132,1108,373.43527
132,1110,416.42484
132,1294,183.13232
132,7021,259.29626
132,7118,181.69945
132,7119,124.20523
132,12780,147.9416
132,12801,379.98328
132,18891,167.9398
132,18892,207.95547
132,18893,199.71237
132,18895,193.11652
132,18898,69.945251
132,18900,15.359048
132,18904,4.3955779
132,20904,212.82889
132,20905,206.3455
132,27163,38.680344
132,27164,21.757305
132,28764,162.32509
132,30355,196.47253
132,30374,164.13701
132,32786,265.95612
132,32794,77.727921
132,32799,346.46219
132,32836,185.22449
132,32970,239.60004
132,33134,146.40247
132,35055,297.71936
132,35309,138.48558
132,35317,380.9259
132,35318,52.99984
132,36296,112.38737
132,36300,67.580933
132,36301,118.09032
132,36309,145.21005
132,36310,26.803459
132,36575,50.094929
132,36779,39.908173
132,38567,51.71236
132,39060,113.08766
132,41174,331.1398
132,41176,317.60883
132,41356,217.55753
132,42091,125.73815
132,42092,270.21561
132,42093,378.52802
132,43630,209.16405
132,43699,103.85968
132,44844,33.925613
132,44845,71.48687
132,45351,252.88992
132,47288,145.47041
132,48008,143.16388
132,48500,344.20599
132,48905,215.62755
132,48908,330.96704
132,48909,141.33829
132,48910,89.232605
132,48911,123.59691
132,48915,355.37949
132,49302,268.83182
132,50050,92.89621
132,50051,123.90449
132,50649,197.11815
132,51610,26.920277
132,51882,316.69974
132,52494,109.21092
132,52495,204.89087
132,53005,224.09558
132,53006,231.21712
132,53323,164.2209
132,53765,334.42374
132,60157,379.44269
139,81,75.922218
139,83,77.15564
139,84,77.255676
139,103,275.48111
139,106,257.53653
139,108,255.72275
139,112,259.04086
139,125,254.75217
139,129,242.81998
139,131,238.67482
139,132,247.68904
139,248,166.73311
139,448,280.55148
139,449,264.36789
139,703,233.41615
139,776,365.66193
139,778,364.68762
139,786,371.95392
139,787,354.63943
139,788,80.045013
139,7118,81.359833
139,7119,127.17476
139,12780,232.33061
139,18891,104.76067
139,18892,102.28699
139,18893,89.903687
139,18895,84.211304
139,18898,180.15036
139,18900,259.25525
139,18904,250.48024
139,20904,82.588905
139,20905,50.142776
139,27163,280.9473
139,27164,264.02426
139,28764,246.71349
139,30355,76.072586
139,30374,87.368492
139,32794,261.54935
139,32836,364.42041
139,32970,323.98843
139,35055,289.57132
139,35309,376.07114
139,35318,202.30969
139,36296,166.55228
139,36300,183.32993
139,36301,172.18376
139,36309,382.79559
139,36310,270.67416
139,36575,197.98372
139,36779,282.17514
139,38567,202.12888
139,39060,350.67322
139,41356,120.02589
139,42091,363.32245
139,43699,165.63576
139,44844,276.19257
139,44845,188.47115
139,47288,383.05533
139,48008,380.74942
139,48910,326.81754
139,48911,361.18182
139,50050,330.48114
139,50051,361.48941
139,51610,238.98488
139,52494,352.27945
146,147,4.7783432
146,156,218.01982
146,440,251.93797
146,1149,282.50696
146,1151,274.45212
146,1186,271.22162
146,1189,269.54764
146,1191,291.61996
146,1192,257.43213
146,12759,15.360912
146,12822,256.80457
146,12823,254.94914
146,12847,285.53427
146,12849,259.63181
146,12850,280.08856
146,12854,250.67847
146,18944,312.00406
146,19143,205.37802
146,19149,251.19606
146,20858,180.0087
146,20914,286.56201
146,20933,302.15408
146,21752,260.923
146,22715,266.64334
146,27653,340.99536
146,31839,6.5405512
146,32721,278.25055
146,32724,254.37935
146,33133,213.42914
146,33426,169.90645
146,33428,271.11536
146,36584,183.74872
146,36682,296.67047
146,37620,274.14267
146,39186,185.24995
146,40831,247.73068
146,41083,210.95297
146,41634,185.88376
146,41678,306.36139
146,41679,301.96332
146,41681,318.46756
146,41684,179.0058
146,41685,174.03297
146,41694,270.58347
146,41695,231.32648
146,42609,281.8309
146,43713,184.39619
146,44513,256.61877
146,44846,297.15204
146,44851,254.23395
146,45572,281.7085
146,47275,179.53085
146,47276,107.33376
146,47463,240.9279
146,48004,47.268936
146,48488,125.827
146,48903,211.07787
146,48904,108.40562
146,48916,275.47302
146,49292,333.16608
146,49293,290.19455
146,50036,325.64377
146,50261,267.75311
146,51470,44.86982
146,51621,413.8219
146,52204,154.74002
146,52206,128.12173
146,52216,336.82224
146,52485,178.58389
146,52486,176.01639
146,52488,55.288971
146,53008,288.45782
146,53313,374.42325
146,53314,182.33324
146,53322,225.56824
146,53327,280.49805
146,53645,268.53604
146,53646,312.0376
146,53753,118.89499
146,53780,264.67609
146,60267,232.34119
146,60426,240.31026
147,146,4.9492202
147,156,226.62146
147,440,248.78142
147,1149,288.789
147,1151,280.73416
147,1186,277.50366
147,1189,275.82968
147,1191,297.90204
147,1192,263.7142
147,12759,12.204969
147,12822,268.77341
147,12823,263.55078
147,12847,294.13589
147,12849,268.23343
147,12850,288.69022
147,12854,262.64731
147,18944,318.2861
147,19143,211.6601
147,19149,253.14343
147,20858,181.95607
147,20914,295.16367
147,20933,308.43613
147,21752,269.52463
147,22715,275.245
147,27653,349.59698
147,31839,12.822612
147,32721,284.53262
147,32724,260.66141
147,33133,215.37651
147,33426,166.58708
147,33428,277.3974
147,36584,185.69611
147,36682,291.75854
147,37620,282.74432
147,39186,191.53264
147,40831,259.69952
147,41083,217.23503
147,41634,187.83113
147,41678,308.30875
147,41679,303.91071
147,41681,320.41492
147,41684,180.95317
147,41685,175.97972
147,41694,272.53082
147,41695,233.27386
147,42609,288.11295
147,43713,190.67888
147,44513,253.29941
147,44846,292.24072
147,44851,260.51599
147,45572,283.65585
147,47275,185.81354
147,47276,113.61645
147,47463,236.01659
147,48004,51.337051
147,48488,120.91507
147,48903,215.14598
147,48904,103.49431
147,48916,281.7551
147,49292,339.44815
147,49293,296.47662
147,50036,331.92645
147,50261,274.03519
147,51470,51.152504
147,51621,408.91058
147,52204,161.02271
147,52206,124.96516
147,52216,343.10492
147,52485,184.86595
147,52486,182.29845
147,52488,61.571651
147,53008,294.73987
147,53314,188.61592
147,53322,228.84721
147,53327,286.78012
147,53645,274.81812
147,53646,313.98499
147,53753,113.98306
147,53780,270.95813
147,60267,229.18462
147,60426,237.1537
156,146,217.9875
156,147,227.01727
156,659,365.93283
156,1149,329.11475
156,1151,321.06116
156,1186,317.83002
156,1189,316.15604
156,1191,338.229
156,1192,304.04117
156,1194,425.83673
156,12759,237.61537
156,12822,179.01263
156,12823,34.560654
156,12847,69.607841
156,12849,32.490868
156,12850,69.038666
156,12854,143.88405
156,18944,358.6131
156,19143,252.72153
156,19149,203.47974
156,20858,178.86226
156,20914,73.48893
156,20933,348.76187
156,21752,36.077423
156,22715,56.662201
156,27653,127.92289
156,31839,221.20683
156,32721,324.85898
156,32724,300.98837
156,33133,189.17827
156,33428,317.7244
156,35317,342.02621
156,35780,272.18536
156,36311,273.22614
156,36584,183.66795
156,37620,61.651188
156,39186,238.19077
156,40831,143.80513
156,41083,258.26663
156,41174,312.28241
156,41176,319.32877
156,41634,183.34608
